mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar42,mvar43,mvar44,mvar46,mvar47,default_ind
1749.0,0.0,4.364,0.0,0.0,201.0,991.0,683.0,53425.0,2446.0,14015.0,10035.0,123875,653863.0,0.0,0.0,0.0,2.0,2.0,93.63,9343.4,85.14,2518.0,2981.0,2981.0,152.0,6448.0,1916.0,745.0,2.75,0.0,0.0,4.0,8.0,2.0,0.0,0.11111,5.0,0.58839,0.0,0,0
1745.0,1.5312,0.0,0.0,0.0,56.0,2574.0,962.0,10851.0,7030.0,6659.0,12242.0,198200,289868.0,0.0,0.0,0.0,4.0,6.0,76.79,9157.65,76.79,1291.0,2798.0,2798.0,730.0,4806.0,1551.0,467.0,10.6667,0.0,0.0,8.0,5.0,8.0,0.0,0.05263,13.0,0.39507,0.0,0,1
1791.0,0.6706,0.201,0.0,0.0,0.0,43318.0,1413.0,56762.0,76246.0,13617.0,32580.0,42613,141490.0,2.0,2.0,2.0,4.0,4.0,64.85,4571.2,48.85,1366.0,4137.0,4137.0,578.0,8030.0,3924.0,584.0,2.0833,0.0,0.0,15.0,4.0,8.0,0.0,0.02703,26.0,0.8334,0.0,1,0
1878.0,0.8776,0.0,0.0,0.0,496.0,35340.0,8919.0,50640.0,99106.0,6467.0,23250.0,89190,208261.0,0.0,0.0,0.0,0.0,0.0,28.44,4160.84,14.07,1135.0,3498.0,3498.0,30386.0,3498.0,2920.0,485.0,2.0833,0.0,0.0,9.0,5.0,3.0,0.0,0.0,16.0,0.46165,0.0,1,0
1716.0,2.2743,0.0,0.0,0.0,0.0,6250.0,1729.0,15779.0,14382.0,8230.0,13051.0,56487,95250.0,1.0,1.0,1.0,7.0,9.0,74.8,9861.8,53.25,555.0,1156.0,1156.0,243.0,3711.0,3650.0,219.0,0.5833,0.0,0.0,15.0,0.0,12.0,0.0,0.03226,27.0,0.61991,0.0,0,1
1780.0,0.4448,0.0,0.0,0.0,20.0,3851.0,956.0,12348.0,11600.0,5004.0,6809.0,72343,217210.0,0.0,0.0,0.0,2.0,2.0,80.78,7198.33,74.8,441.0,852.0,852.0,973.0,4289.0,426.0,87.0,0.5833,0.0,0.0,8.0,2.0,7.0,0.0,0.2,10.0,0.80548,0.0,0,1
1730.0,0.5376,0.291,0.0,0.0,125.0,1215.0,178.0,892.0,1518.0,589.0,442.0,72343,18824.0,0.0,0.0,0.0,0.0,0.0,66.0,6600.0,66.0,183.0,183.0,183.0,30.0,8060.0,4745.0,12.0,3.4167,0.0,0.0,7.0,0.0,4.0,0.0,0.5,2.0,0.59426,0.0,0,1
1826.0,0.3534,0.0,0.0,0.0,309.0,7392.0,2312.0,7631.0,11987.0,2243.0,12669.0,89190,106678.0,0.0,0.0,0.0,0.0,0.0,39.42,3621.14,32.8,495.0,760.0,760.0,30386.0,3163.0,1125.0,114.0,4.25,0.0,0.0,5.0,2.0,4.0,0.0,0.0,6.0,0.75693,0.0,0,0
1799.0,0.1023,0.0,0.0,0.0,496.0,6172.0,981.0,11535.0,9544.0,4952.0,6312.0,72343,241849.0,0.0,0.0,0.0,1.0,1.0,63.25,4102.86,59.49,861.0,1612.0,1612.0,1734.0,4836.0,639.0,283.0,7.5833,0.0,0.0,4.0,4.0,3.0,0.0,0.13333,7.0,0.81948,0.0,0,0
1764.0,0.7085,8.128,0.0,0.0,289.0,3154.0,3154.0,99644.0,8386.0,1052.0,5396.0,72343,386490.0,0.0,0.0,0.0,0.0,0.0,17.57,1609.09,16.86,2176.0,3498.0,3498.0,30.0,6327.0,4228.0,1216.0,3.5833,0.0,0.0,5.0,13.0,5.0,0.0,0.18182,6.0,0.85261,0.0,0,1
1789.0,0.6897,7.066,0.0,0.0,242.0,46640.0,3964.0,12388.0,89177.0,1740.0,5114.0,89190,540095.0,0.0,0.0,0.0,1.0,1.0,87.8,1463.33,14.63,1133.0,639.0,639.0,30.0,4623.0,3985.0,149.0,15.75,0.0,0.0,7.0,2.0,8.0,0.0,0.21053,9.0,0.77943,0.0,0,0
1819.0,0.6787,0.0,0.0,0.0,297.0,8148.0,8148.0,96498.0,33311.0,6358.0,14422.0,123875,602528.0,0.0,0.0,0.0,1.0,1.0,16.88,588.35,16.34,1977.0,7574.0,2829.0,1278.0,8699.0,2859.0,1365.0,11.75,0.0,0.0,6.0,16.0,5.0,0.0,0.04545,17.0,0.98643,0.0,1,0
1741.0,7.3218,0.0,0.0,0.0,201.0,3264.0,3264.0,52582.0,13043.0,42158.0,26366.0,198200,1433552.0,0.0,0.0,0.0,5.0,5.0,82.56,6726.32,80.62,902.0,1186.0,1186.0,30386.0,4410.0,30.0,415.0,0.1667,0.0,0.0,10.0,2.0,6.0,0.0,0.0,16.0,0.63687,0.0,1,0
1712.0,1.5329,20.372,0.0,0.0,31.0,3816.0,262.0,11735.0,2540.0,10503.0,3684.0,89190,62512.0,0.0,1.0,1.0,5.0,5.0,93.79,8882.93,89.81,1171.0,2555.0,2555.0,30.0,5110.0,3285.0,308.0,0.6667,0.0,0.0,17.0,3.0,7.0,0.0,0.375,13.0,0.58395,0.0,0,1
1705.0,1.6668,8.027,0.0,0.0,60.0,1497.0,505.0,5352.0,2699.0,3237.0,5424.0,72343,115508.0,0.0,0.0,0.0,2.0,2.0,72.81,7163.85,79.66,469.0,700.0,700.0,30.0,4045.0,395.0,108.0,13.6667,1.0,2.0,12.0,2.0,8.0,0.0,0.3,9.0,0.35578,0.0,0,1
1742.0,1.0657,2.164,0.0,0.0,3964.0,95132.0,31292.0,45150.0,199271.0,48365.0,23952.0,247751,1238750.0,0.0,0.0,0.0,0.0,0.0,52.89,0.0,0.26,1855.0,2798.0,2798.0,61.0,6205.0,1795.0,427.0,11.0833,0.0,0.0,6.0,5.0,3.0,0.0,0.15789,8.0,0.64535,0.0,1,0
1794.0,0.5533,0.0,0.0,0.0,1860.0,17736.0,2321.0,16956.0,36997.0,562.0,8202.0,123875,243786.0,0.0,0.0,0.0,0.0,0.0,8.1,828.36,3.47,1778.0,3741.0,3741.0,1460.0,4563.0,3772.0,526.0,1.0833,0.0,0.0,6.0,6.0,4.0,0.0,0.24,8.0,0.66618,0.0,1,0
1638.0,0.1689,33.255,0.0,0.0,54.0,68.0,54.0,3294.0,1470.0,1374.0,1028.0,24775,26856.0,0.0,0.0,0.0,1.0,2.0,49.5,9100.0,346.18,2312.0,3650.0,3650.0,30.0,7118.0,3407.0,608.0,7.25,0.0,0.0,12.0,6.0,2.0,0.0,0.78571,2.0,0.55885,0.0,1,0
1736.0,0.7935,0.0,0.0,0.0,99.0,16184.0,291.0,5213.0,18121.0,4843.0,1562.0,198200,347260.0,0.0,0.0,0.0,3.0,3.0,88.86,8885.46,88.6,497.0,578.0,578.0,2464.0,5597.0,4928.0,98.0,4.0,0.0,0.0,4.0,2.0,5.0,0.0,0.15385,5.0,0.51131,0.0,0,0
1823.0,0.0451,0.0,0.0,0.0,3668.0,6778.0,3668.0,15460.0,14504.0,1187.0,1959.0,29730,139230.0,0.0,0.0,0.0,0.0,0.0,7.48,1843.08,11.3,760.0,1886.0,1308.0,1643.0,2251.0,1673.0,75.0,2.5,0.0,0.0,4.0,1.0,4.0,0.0,0.0,11.0,0.91035,0.0,0,0
1892.0,0.2634,0.0,0.0,0.0,3964.0,22595.0,22595.0,177093.0,105037.0,2387.0,42292.0,89190,199919.0,0.0,0.0,0.0,0.0,0.0,11.34,88.85,2.38,2519.0,5505.0,5505.0,30386.0,10646.0,4958.0,1325.0,1.6667,0.0,0.0,4.0,10.0,11.0,0.0,0.0,24.0,0.98506,0.0,1,0
1751.0,0.2181,7.155,0.0,0.0,297.0,17572.0,2973.0,16002.0,34532.0,957.0,16175.0,148650,372750.0,0.0,0.0,0.0,0.0,0.0,35.25,1272.22,6.15,1764.0,3437.0,3437.0,122.0,4289.0,3163.0,754.0,24.1667,0.0,0.0,20.0,6.0,13.0,0.0,0.22222,26.0,0.14424,0.0,0,0
1861.0,0.0901,0.0,0.0,0.0,3221.0,27226.0,17343.0,225700.0,97288.0,39760.0,40806.0,69370,762079.0,0.0,0.0,0.0,0.0,0.0,50.36,5476.19,38.12,2931.0,11498.0,5019.0,30386.0,11710.0,335.0,1638.0,20.8333,0.0,0.0,10.0,14.0,4.0,0.0,0.0,15.0,0.83713,0.0,0,0
1744.0,1.0606,0.0,0.0,0.0,3.0,10901.0,10901.0,66843.0,36389.0,34155.0,62848.0,148650,297300.0,0.0,0.0,0.0,6.0,6.0,79.27,4909.9,64.48,949.0,1338.0,1338.0,913.0,4958.0,4410.0,499.0,2.9167,0.0,0.0,11.0,2.0,16.0,0.0,0.02857,21.0,0.34849,0.0,0,1
1661.0,0.6601,55.346,0.0,0.0,16.0,6652.0,398.0,44051.0,7194.0,9733.0,0.0,69370,356820.0,0.0,0.0,0.0,1.0,1.0,82.53,6581.25,563.15,3854.0,13870.0,13870.0,30.0,13870.0,4410.0,2913.0,1.0833,0.0,0.0,16.0,21.0,5.0,0.0,0.56522,6.0,0.98387,0.0,0,0
1775.0,0.0368,0.0,0.0,0.0,2920.0,3964.0,3964.0,11496.0,10594.0,902.0,15831.0,99100,265716.0,0.0,0.0,0.0,0.0,0.0,13.0,2142.5,7.85,1359.0,2160.0,2160.0,30386.0,2160.0,973.0,134.0,0.5,0.0,0.0,2.0,0.0,1.0,0.0,0.2,5.0,0.94176,0.0,1,0
1767.0,0.0,0.0,0.0,0.0,187.0,187.0,187.0,35528.0,19553.0,1150.0,3116.0,14865,390290.0,0.0,0.0,0.0,1.0,1.0,81.1,8110.0,45.12,1419.0,3559.0,639.0,1247.0,9277.0,3711.0,420.0,3.0833,0.0,0.0,3.0,8.0,1.0,0.0,0.28,5.0,0.69914,0.0,1,0
1714.0,0.5851,0.0,0.0,0.0,56.0,496.0,56.0,13175.0,2151.0,3913.0,2084.0,99100,369148.0,0.0,0.0,0.0,2.0,2.0,98.1,8497.31,64.53,1807.0,973.0,426.0,30.0,5688.0,3893.0,297.0,0.0833,0.0,0.0,5.0,4.0,6.0,0.0,0.15789,5.0,0.88912,0.0,1,1
1915.0,0.6662,0.0,0.0,0.0,991.0,21542.0,14865.0,44040.0,71950.0,1180.0,31939.0,148650,574780.0,0.0,0.0,0.0,0.0,1.0,6.75,0.0,0.3,2536.0,9308.0,9308.0,30386.0,9308.0,5323.0,917.0,12.3333,0.0,0.0,4.0,4.0,7.0,0.0,0.0,14.0,0.69596,0.0,1,0
1840.0,1.1024,0.0,0.0,0.0,1068.0,50132.0,18208.0,94388.0,132581.0,9624.0,743.0,127839,252424.0,0.0,0.0,0.0,1.0,1.0,23.69,1885.63,16.9,1444.0,3346.0,3346.0,821.0,7178.0,1977.0,902.0,10.0,0.0,0.0,5.0,11.0,9.0,0.0,0.0,10.0,0.64331,0.0,1,0
1825.0,0.204,0.0,0.0,0.0,58.0,8311.0,5825.0,46329.0,32854.0,21949.0,45538.0,178380,203215.0,0.0,0.0,0.0,4.0,4.0,68.87,5799.37,55.1,4061.0,11011.0,11011.0,639.0,11011.0,1764.0,1869.0,4.0,0.0,0.0,8.0,8.0,6.0,0.0,0.0,22.0,0.23224,0.0,0,0
1698.0,1.2644,11.839,0.0,0.0,76.0,35370.0,496.0,19610.0,40114.0,716.0,2289.0,99100,186346.0,0.0,0.0,0.0,1.0,2.0,60.25,2259.38,240.31,3039.0,6813.0,6813.0,30.0,6935.0,4076.0,1399.0,20.9167,1.0,1.0,6.0,10.0,4.0,0.0,0.25926,6.0,0.91103,0.0,0,0
1780.0,0.0584,4.337,0.0,0.0,660.0,17044.0,2117.0,22489.0,20316.0,4953.0,4020.0,113965,196421.0,0.0,0.0,0.0,0.0,0.0,64.08,3141.18,49.98,1579.0,3437.0,2525.0,304.0,8608.0,5475.0,623.0,12.25,0.0,0.0,3.0,8.0,2.0,0.0,0.26316,3.0,0.97189,0.0,1,0
1689.0,2.7664,1.781,0.0,0.0,0.0,1908.0,299.0,11609.0,2725.0,11204.0,9690.0,74325,259127.0,1.0,1.0,1.0,3.0,3.0,96.32,8864.52,58.22,915.0,3711.0,3711.0,30.0,4228.0,2190.0,361.0,0.0833,0.0,0.0,18.0,7.0,11.0,0.0,0.375,17.0,0.49089,0.0,0,0
1737.0,0.0,4.959,0.0,0.0,3564.0,3564.0,3564.0,35676.0,3564.0,400.0,0.0,49550,217029.0,0.0,0.0,0.0,0.0,0.0,10.1,1010.0,2.31,2756.0,4684.0,4684.0,30.0,7726.0,3650.0,453.0,0.0833,0.0,0.0,1.0,4.0,1.0,0.0,0.35714,1.0,1.0,0.0,0,0
1827.0,1.0893,0.0,0.0,0.0,357.0,14865.0,14865.0,42131.0,57425.0,3058.0,8711.0,79280,153954.0,0.0,0.0,0.0,1.0,1.0,64.97,0.0,11.45,1295.0,1886.0,1886.0,30386.0,11680.0,3741.0,298.0,4.0833,0.0,0.0,9.0,2.0,6.0,0.0,0.03448,16.0,0.54029,0.0,0,0
1742.0,0.1658,0.0,0.0,0.0,0.0,15817.0,4261.0,60462.0,24875.0,4569.0,17023.0,56487,93928.0,1.0,1.0,1.0,1.0,1.0,100.22,0.0,21.54,1807.0,5597.0,5597.0,30.0,5597.0,4410.0,713.0,14.9167,1.0,0.0,7.0,11.0,4.0,1.0,0.06667,9.0,0.96948,0.0,1,0
1783.0,1.3023,0.0,0.0,0.0,616.0,18360.0,5731.0,40918.0,32975.0,12044.0,11552.0,123875,197960.0,0.0,0.0,0.0,1.0,1.0,45.85,4421.18,45.18,3837.0,5323.0,5323.0,30386.0,7665.0,4319.0,883.0,21.5,0.0,0.0,7.0,6.0,4.0,0.0,0.125,8.0,0.2868,0.0,0,1
1737.0,0.3301,5.669,0.0,0.0,918.0,18124.0,16847.0,24032.0,31790.0,4457.0,2011.0,109010,530185.0,0.0,0.0,0.0,0.0,0.0,66.37,6162.86,56.36,1265.0,913.0,913.0,30.0,5688.0,2494.0,208.0,1.5833,0.0,0.0,11.0,2.0,10.0,0.0,0.28571,13.0,0.43381,0.0,0,0
1776.0,1.2008,5.888,0.0,0.0,779.0,50571.0,3964.0,12838.0,64841.0,1699.0,1561.0,56487,233655.0,0.0,0.0,0.0,0.0,0.0,68.56,1032.53,29.11,418.0,3741.0,1095.0,30.0,4380.0,1947.0,110.0,15.1667,0.0,0.0,2.0,3.0,6.0,0.0,0.13333,7.0,0.99163,0.0,1,1
1897.0,0.0,0.25,0.0,0.0,301.0,40801.0,22892.0,108279.0,88141.0,5306.0,23632.0,123875,334958.0,0.0,0.0,0.0,0.0,0.0,19.83,2312.94,4.59,2757.0,5475.0,4928.0,365.0,13079.0,456.0,1993.0,1.9167,0.0,0.0,5.0,18.0,3.0,0.0,0.0,8.0,0.85967,0.0,0,0
1773.0,0.7035,0.0,0.0,0.0,454.0,2126.0,1613.0,20861.0,10887.0,12436.0,2840.0,72343,124599.0,0.0,0.0,0.0,3.0,3.0,47.74,5961.52,59.62,1425.0,426.0,426.0,1186.0,8304.0,5140.0,281.0,0.25,0.0,0.0,9.0,1.0,12.0,0.0,0.0625,12.0,0.83146,0.0,0,0
1705.0,2.8712,0.0,0.0,0.0,0.0,2757.0,2757.0,6137.0,8264.0,6123.0,5087.0,29730,161419.0,1.0,2.0,2.0,2.0,2.0,53.94,3495.76,58.63,694.0,1795.0,1430.0,760.0,2190.0,274.0,114.0,4.9167,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0.71193,0.0,0,0
1889.0,0.2051,0.0,0.0,0.0,1982.0,12586.0,12586.0,109902.0,81959.0,5506.0,23820.0,56487,147180.0,0.0,0.0,0.0,0.0,0.0,34.94,0.0,8.39,2668.0,6570.0,6570.0,2312.0,9277.0,4532.0,1491.0,5.5833,0.0,0.0,5.0,14.0,2.0,0.0,0.0,16.0,0.82057,0.0,1,0
1720.0,0.5189,8.275,7.655,0.0,0.0,8730.0,8730.0,3922.0,0.0,16146.0,13721.0,24775,487452.0,2.0,2.0,2.0,2.0,2.0,61.23,2623.6,101.66,2051.0,1521.0,1521.0,30.0,7452.0,3711.0,472.0,1.6667,0.0,0.0,5.0,3.0,3.0,0.0,0.81818,2.0,0.49328,1.0,0,1
1727.0,1.5501,3.6,0.0,3.6,3.0,3452.0,991.0,1883.0,17977.0,649.0,0.0,72343,116542.0,0.0,0.0,0.0,1.0,1.0,99.0,2258.62,34.47,81.0,91.0,91.0,91.0,4684.0,2585.0,8.0,6.3333,0.0,0.0,17.0,0.0,10.0,0.0,0.52381,11.0,0.14729,0.0,0,0
1689.0,5.9418,1.044,0.608,0.0,1.0,239.0,239.0,5743.0,512.0,1372.0,6407.0,89190,103848.0,0.0,0.0,0.0,2.0,2.0,79.09,5180.0,37.69,1627.0,3407.0,3407.0,183.0,3407.0,3376.0,321.0,3.0,1.0,0.0,20.0,3.0,12.0,0.0,0.07143,27.0,0.26136,0.0,1,1
1764.0,0.866,19.431,0.0,0.0,199.0,3073.0,3073.0,14703.0,14455.0,5087.0,9207.0,72343,138430.0,0.0,0.0,0.0,2.0,2.0,33.37,5028.54,38.96,2312.0,3833.0,3833.0,30.0,6631.0,4471.0,836.0,16.1667,0.0,0.0,11.0,8.0,6.0,0.0,0.35,10.0,0.44842,0.0,0,0
1760.0,0.1512,7.655,7.655,0.0,238.0,388.0,388.0,1313.0,901.0,189.0,1557.0,29730,88544.0,0.0,0.0,0.0,0.0,0.0,21.0,2100.0,17.36,669.0,1308.0,1308.0,30.0,7118.0,1521.0,66.0,1.25,0.0,0.0,4.0,0.0,2.0,0.0,0.25,3.0,0.56545,1.0,0,0
1851.0,0.1831,0.0,0.0,0.0,2896.0,44324.0,44324.0,99501.0,63110.0,44485.0,48384.0,123875,404802.0,0.0,0.0,0.0,1.0,1.0,32.96,2326.6,47.6,2521.0,2707.0,2707.0,30386.0,9977.0,1186.0,663.0,2.75,0.0,0.0,7.0,4.0,3.0,0.0,0.0,9.0,0.85386,0.0,0,0
1689.0,0.5448,1.926,0.589,0.0,62.0,19831.0,1288.0,27385.0,33844.0,15951.0,6810.0,123875,318111.0,0.0,0.0,0.0,3.0,3.0,91.0,8539.95,77.31,1350.0,2768.0,1399.0,61.0,8121.0,4380.0,355.0,10.5833,3.0,2.0,11.0,3.0,9.0,2.0,0.06897,12.0,0.83316,0.0,1,0
1593.0,0.6468,13.666,1.078,0.0,0.0,18447.0,0.0,8634.0,28872.0,557.0,1657.0,56487,286399.0,1.0,1.0,1.0,1.0,1.0,112.4,11240.0,631.0,772.0,1460.0,1460.0,30.0,5171.0,1338.0,203.0,11.0833,3.0,1.0,7.0,4.0,3.0,1.0,0.73913,0.0,0.90542,0.0,0,1
1727.0,0.8926,0.0,0.0,0.0,0.0,8581.0,129.0,10718.0,17121.0,5688.0,4244.0,56487,176190.0,1.0,1.0,1.0,3.0,3.0,97.75,9166.67,95.67,724.0,1399.0,1399.0,791.0,7391.0,3498.0,119.0,1.0833,0.0,0.0,8.0,0.0,4.0,0.0,0.21739,8.0,0.65322,0.0,0,0
1746.0,0.6475,18.661,2.986,0.0,0.0,24780.0,4485.0,36844.0,59151.0,16032.0,11524.0,198200,418383.0,1.0,1.0,1.0,2.0,3.0,47.08,8677.78,111.38,2746.0,5201.0,5201.0,30.0,6448.0,5110.0,993.0,10.1667,1.0,0.0,16.0,10.0,3.0,0.0,0.175,8.0,0.54518,0.0,1,0
1705.0,5.6973,0.8,0.0,0.0,37.0,696.0,696.0,4788.0,1413.0,3374.0,2575.0,123875,140933.0,0.0,1.0,1.0,3.0,3.0,56.92,7093.75,70.94,821.0,426.0,426.0,30.0,5049.0,1977.0,135.0,3.25,0.0,0.0,6.0,1.0,10.0,0.0,0.18182,9.0,0.81146,0.0,0,1
1626.0,0.0,8.64,2.419,0.0,0.0,2740.0,1387.0,3901.0,4321.0,2513.0,9411.0,56487,19453.0,4.0,4.0,4.0,4.0,5.0,120.7,7856.03,120.7,420.0,578.0,578.0,30.0,5445.0,2707.0,69.0,2.0833,6.0,3.0,12.0,0.0,17.0,4.0,0.21429,12.0,0.62549,0.0,0,1
1732.0,1.1506,23.382,3.347,0.0,131.0,30079.0,131.0,1288.0,32944.0,1111.0,139.0,56487,146505.0,0.0,0.0,0.0,1.0,1.0,86.23,8350.0,83.5,920.0,213.0,213.0,30.0,3407.0,2829.0,121.0,11.0,0.0,0.0,22.0,3.0,7.0,0.0,0.5,13.0,0.64111,0.0,1,0
1904.0,0.0961,0.0,0.0,0.0,4261.0,9282.0,9282.0,22892.0,36700.0,430.0,56285.0,89190,619375.0,0.0,0.0,0.0,0.0,0.0,4.43,442.86,1.92,1779.0,3194.0,3194.0,30386.0,3194.0,122.0,234.0,1.9167,0.0,0.0,3.0,3.0,2.0,0.0,0.0,8.0,0.96774,0.0,0,0
1707.0,0.3268,15.909,0.0,0.0,57.0,3000.0,150.0,13229.0,3207.0,833.0,419.0,56487,74847.0,0.0,0.0,0.0,1.0,1.0,80.1,7254.55,80.1,2210.0,6327.0,6327.0,30.0,6327.0,3285.0,436.0,2.6667,0.0,0.0,7.0,5.0,4.0,0.0,0.54545,4.0,0.70272,0.0,1,0
1765.0,1.2656,0.827,0.0,0.827,257.0,3788.0,743.0,14727.0,5439.0,2065.0,2032.0,123875,277686.0,0.0,0.0,0.0,0.0,0.0,72.3,7230.0,55.57,1747.0,3863.0,3863.0,517.0,3863.0,2738.0,517.0,0.6667,0.0,0.0,5.0,7.0,3.0,0.0,0.44444,7.0,0.84328,0.0,0,0
1729.0,2.2469,6.783,0.0,0.0,496.0,1487.0,1487.0,6268.0,4407.0,2138.0,1198.0,56487,133785.0,0.0,0.0,0.0,0.0,0.0,71.9,3536.07,46.89,986.0,1825.0,1825.0,30.0,3559.0,3315.0,227.0,5.8333,0.0,0.0,3.0,3.0,6.0,0.0,0.45455,6.0,0.68919,0.0,1,0
1662.0,1.8704,0.526,0.526,0.0,0.0,349303.0,4955.0,73830.0,427063.0,63375.0,114147.0,247751,1974844.0,1.0,1.0,1.0,7.0,7.0,103.04,9674.89,82.54,827.0,1521.0,1521.0,30.0,7574.0,4836.0,299.0,9.4167,2.0,0.0,11.0,1.0,12.0,2.0,0.13333,13.0,0.85361,0.0,1,0
1776.0,0.3571,0.0,0.0,0.0,0.0,44494.0,3020.0,55983.0,69334.0,40754.0,23672.0,198200,112974.0,1.0,3.0,3.0,10.0,10.0,84.72,7000.0,67.47,2533.0,6479.0,6479.0,1521.0,6479.0,5536.0,1166.0,14.75,0.0,0.0,25.0,8.0,8.0,0.0,0.0,40.0,0.58698,0.0,0,0
1804.0,0.9926,0.0,0.0,0.0,0.0,28752.0,8027.0,89920.0,68123.0,51188.0,29636.0,123875,465486.0,1.0,1.0,1.0,3.0,3.0,100.22,0.0,62.66,3885.0,5931.0,5931.0,30386.0,10098.0,3741.0,894.0,27.6667,0.0,0.0,6.0,6.0,5.0,0.0,0.0,14.0,0.75155,0.0,0,0
1720.0,4.0465,7.066,0.0,0.0,64.0,2816.0,2816.0,13339.0,3960.0,15033.0,11018.0,72343,158560.0,0.0,0.0,0.0,3.0,3.0,61.86,5444.09,80.44,660.0,1186.0,1186.0,30.0,4319.0,3711.0,412.0,3.75,0.0,0.0,6.0,6.0,14.0,0.0,0.16667,9.0,0.58004,0.0,0,0
1677.0,0.8096,24.008,0.0,0.0,0.0,569.0,0.0,4667.0,569.0,1595.0,1037.0,56487,26509.0,3.0,3.0,3.0,3.0,3.0,107.27,10726.67,283.67,1060.0,3224.0,3224.0,30.0,4319.0,3437.0,418.0,2.5,0.0,0.0,8.0,7.0,5.0,0.0,0.47619,4.0,0.46985,0.0,1,0
1755.0,1.8612,0.316,0.316,0.0,96.0,4406.0,1784.0,1536.0,10582.0,895.0,4511.0,72343,75072.0,0.0,0.0,0.0,1.0,1.0,90.3,3762.5,58.26,933.0,274.0,274.0,274.0,3893.0,760.0,92.0,1.9167,1.0,0.0,6.0,1.0,9.0,0.0,0.14286,9.0,0.29238,0.0,0,1
1770.0,0.0916,0.0,0.0,0.0,496.0,5260.0,3929.0,25122.0,25120.0,8542.0,23916.0,59460,136488.0,0.0,0.0,0.0,1.0,1.0,53.3,3557.67,42.19,885.0,1278.0,1278.0,1551.0,6631.0,4593.0,262.0,1.5,0.0,0.0,9.0,1.0,7.0,0.0,0.33333,12.0,0.47512,0.0,0,0
1776.0,0.0,0.354,0.0,0.0,1185.0,24394.0,2676.0,16748.0,34149.0,12391.0,7593.0,148650,40421.0,0.0,0.0,0.0,1.0,1.0,91.27,0.0,76.24,740.0,1612.0,1612.0,213.0,2555.0,395.0,73.0,8.0833,1.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,0.90653,0.0,1,0
1801.0,0.0801,0.0,0.0,0.0,242.0,21288.0,2495.0,17640.0,44094.0,13408.0,14477.0,89190,282900.0,0.0,0.0,0.0,0.0,0.0,64.76,5375.41,60.66,1989.0,3893.0,3893.0,30386.0,3893.0,3741.0,327.0,10.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,9.0,0.76377,0.0,0,0
1806.0,0.1664,0.0,0.0,0.0,201.0,9910.0,9910.0,86812.0,66161.0,32351.0,26638.0,148650,689241.0,0.0,0.0,0.0,2.0,3.0,51.73,3202.58,37.74,3842.0,9338.0,9338.0,1308.0,9338.0,4623.0,1263.0,7.3333,1.0,0.0,13.0,5.0,6.0,0.0,0.0,19.0,0.58109,0.0,0,0
1898.0,0.0514,0.0,0.0,0.0,496.0,26803.0,12131.0,112056.0,129588.0,11731.0,28698.0,0,79280.0,0.0,0.0,0.0,0.0,0.0,18.07,1377.93,9.99,2155.0,4471.0,4410.0,30386.0,4684.0,1278.0,1275.0,13.4167,0.0,0.0,9.0,10.0,2.0,0.0,0.0,26.0,0.59251,0.0,1,0
1661.0,0.8673,12.269,1.045,0.0,0.0,22557.0,0.0,4560.0,41518.0,2974.0,646.0,74325,110001.0,2.0,2.0,2.0,2.0,2.0,107.18,10720.0,107.18,1772.0,5110.0,4806.0,61.0,5718.0,5718.0,233.0,8.3333,0.0,0.0,9.0,3.0,2.0,0.0,0.36364,1.0,0.63236,0.0,0,1
1826.0,0.1711,0.0,0.0,0.0,2038.0,6079.0,5646.0,35181.0,26371.0,14889.0,107446.0,168470,84235.0,0.0,0.0,0.0,0.0,0.0,45.53,1877.27,42.93,882.0,1430.0,1430.0,30386.0,3924.0,1612.0,116.0,9.1667,0.0,0.0,5.0,0.0,4.0,0.0,0.0,8.0,0.69238,0.0,0,0
1775.0,0.4751,0.0,0.0,0.0,743.0,26439.0,11272.0,77348.0,49102.0,3598.0,106569.0,231894,338932.0,0.0,0.0,0.0,0.0,0.0,24.17,0.0,13.7,2355.0,1490.0,1490.0,1521.0,7726.0,4593.0,929.0,5.3333,0.0,0.0,3.0,6.0,2.0,0.0,0.2,7.0,0.67733,0.0,0,0
1796.0,0.3852,0.0,0.0,0.0,297.0,9750.0,325.0,6937.0,10927.0,3342.0,1281.0,49550,45247.0,0.0,0.0,0.0,1.0,1.0,84.3,7000.0,48.17,1348.0,3103.0,3103.0,30386.0,3103.0,730.0,133.0,0.1667,0.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,0.45634,0.0,0,0
1773.0,3.0334,0.0,0.0,0.0,524.0,1982.0,1982.0,7928.0,5744.0,1887.0,2741.0,21802,45565.0,0.0,0.0,0.0,0.0,0.0,51.46,2472.73,24.73,292.0,669.0,669.0,30386.0,669.0,61.0,48.0,1.3333,0.0,0.0,2.0,0.0,6.0,0.0,0.0,5.0,0.88607,0.0,0,0
